,dt_iso,weather_main,temp,humidity,wind_speed
30832,2016-10-01 06:00:00,"('Clouds',)",283.95,96,1
30833,2016-10-01 07:00:00,"('Clouds',)",284.16,98,1
30834,2016-10-01 08:00:00,"('Rain',)",283.2,97,1
30835,2016-10-01 09:00:00,"('Rain',)",285.48,79,1
30836,2016-10-01 10:00:00,"('Rain',)",286.78,90,1
30837,2016-10-01 11:00:00,"('Rain',)",286.77,96,1
30838,2016-10-01 12:00:00,"('Rain',)",287.13,91,3
30839,2016-10-01 13:00:00,"('Rain',)",286.25,91,3
30840,2016-10-01 14:00:00,"('Rain',)",287.1,85,3
30841,2016-10-01 15:00:00,"('Rain',)",288.48,72,1
30842,2016-10-01 16:00:00,"('Rain',)",289.56,67,0
30843,2016-10-01 17:00:00,"('Rain',)",288.73,74,0
30844,2016-10-01 18:00:00,"('Rain',)",286.79,83,1
30845,2016-10-01 19:00:00,"('Rain',)",284.9,88,1
30846,2016-10-01 20:00:00,"('Rain',)",283.71,92,1
30847,2016-10-01 21:00:00,"('Rain',)",283.52,94,0
30848,2016-10-01 22:00:00,"('Rain',)",283.57,93,2
30849,2016-10-01 23:00:00,"('Rain',)",283.27,94,2
30850,2016-10-02 00:00:00,"('Clouds',)",282.79,95,3
30851,2016-10-02 01:00:00,"('Clouds',)",282.95,96,0
30852,2016-10-02 02:00:00,"('Clouds',)",282.79,95,1
30853,2016-10-02 03:00:00,"('Clear',)",282.77,93,0
30854,2016-10-02 04:00:00,"('Rain',)",282.95,95,3
30855,2016-10-02 05:00:00,"('Clear',)",282.93,100,3
30856,2016-10-02 06:00:00,"('Rain',)",283.08,94,3
30857,2016-10-02 07:00:00,"('Clear',)",283.3,94,3
30858,2016-10-02 08:00:00,"('Clear',)",283.43,92,0
30859,2016-10-02 09:00:00,"('Clouds',)",283.7,92,3
30860,2016-10-02 10:00:00,"('Clouds',)",285.43,90,1
30861,2016-10-02 11:00:00,"('Clouds',)",286.74,86,3
30862,2016-10-02 12:00:00,"('Clouds',)",288.02,97,3
30863,2016-10-02 13:00:00,"('Clouds',)",289.34,74,3
30864,2016-10-02 14:00:00,"('Clouds',)",290.09,97,3
30865,2016-10-02 15:00:00,"('Clouds',)",290.23,52,1
30866,2016-10-02 16:00:00,"('Clouds',)",290.85,52,0
30867,2016-10-02 17:00:00,"('Clouds',)",289.98,74,3
30868,2016-10-02 18:00:00,"('Clouds',)",289.12,52,0
30869,2016-10-02 19:00:00,"('Clouds',)",286.95,72,2
30870,2016-10-02 20:00:00,"('Clouds',)",285.47,75,2
30871,2016-10-02 21:00:00,"('Clear',)",284.32,95,1
30872,2016-10-02 22:00:00,"('Clear',)",282.75,95,1
30873,2016-10-02 23:00:00,"('Clear',)",281.95,93,1
30874,2016-10-03 00:00:00,"('Clear',)",280.83,89,1
30875,2016-10-03 01:00:00,"('Clear',)",280.46,89,1
30876,2016-10-03 02:00:00,"('Clear',)",279.67,98,1
30877,2016-10-03 03:00:00,"('Clear',)",279.28,89,1
30878,2016-10-03 04:00:00,"('Clear',)",278.86,92,1
30879,2016-10-03 05:00:00,"('Clear',)",278.19,99,1
30880,2016-10-03 06:00:00,"('Clear',)",278.04,99,1
30881,2016-10-03 07:00:00,"('Rain',)",277.53,99,1
30882,2016-10-03 08:00:00,"('Clear',)",277.91,99,1
30883,2016-10-03 09:00:00,"('Clear',)",279.88,98,1
30884,2016-10-03 10:00:00,"('Clear',)",280.38,93,1
30885,2016-10-03 11:00:00,"('Clear',)",288.72,77,1
30886,2016-10-03 12:00:00,"('Clear',)",289.22,65,1
30887,2016-10-03 13:00:00,"('Clear',)",290.55,61,1
30888,2016-10-03 14:00:00,"('Clear',)",291.3,71,1
30889,2016-10-03 15:00:00,"('Clear',)",292.1,37,0
30890,2016-10-03 16:00:00,"('Clear',)",292.09,37,2
30891,2016-10-03 17:00:00,"('Clear',)",291.13,52,2
30892,2016-10-03 18:00:00,"('Clear',)",289.71,45,0
30893,2016-10-03 19:00:00,"('Clear',)",288.03,74,1
30894,2016-10-03 20:00:00,"('Clear',)",286.07,66,1
30895,2016-10-03 21:00:00,"('Clouds',)",284.97,83,1
30896,2016-10-03 22:00:00,"('Clouds',)",284.53,83,1
30897,2016-10-03 23:00:00,"('Clouds',)",284.55,93,1
30898,2016-10-04 00:00:00,"('Clouds',)",284.27,85,2
30899,2016-10-04 01:00:00,"('Clouds',)",284.34,93,2
30900,2016-10-04 02:00:00,"('Clouds',)",284.25,85,2
30901,2016-10-04 03:00:00,"('Clouds',)",284.3,96,2
30902,2016-10-04 04:00:00,"('Clouds',)",284.23,96,2
30903,2016-10-04 05:00:00,"('Clouds',)",284.22,95,2
30904,2016-10-04 06:00:00,"('Clouds',)",284.19,92,2
30905,2016-10-04 07:00:00,"('Clouds',)",283.79,92,2
30906,2016-10-04 08:00:00,"('Clouds',)",283.99,95,2
30907,2016-10-04 09:00:00,"('Clouds',)",287.01,79,3
30908,2016-10-04 10:00:00,"('Clouds',)",288.81,79,3
30909,2016-10-04 11:00:00,"('Clouds',)",289.46,79,3
30910,2016-10-04 12:00:00,"('Clear',)",289.84,66,6
30911,2016-10-04 13:00:00,"('Clear',)",290.73,73,6
30912,2016-10-04 14:00:00,"('Clear',)",290.56,69,6
30913,2016-10-04 15:00:00,"('Clear',)",291.74,51,1
30914,2016-10-04 16:00:00,"('Clear',)",291.28,56,1
30915,2016-10-04 17:00:00,"('Clear',)",289.89,54,6
30916,2016-10-04 18:00:00,"('Clouds',)",289.41,69,1
30917,2016-10-04 19:00:00,"('Clouds',)",288.61,73,1
30918,2016-10-04 20:00:00,"('Clouds',)",288.3,78,2
30919,2016-10-04 21:00:00,"('Clouds',)",288.24,72,5
30920,2016-10-04 22:00:00,"('Clouds',)",288.29,78,1
30921,2016-10-04 23:00:00,"('Clouds',)",287.55,82,1
30922,2016-10-05 01:00:00,"('Clear',)",287.33,86,1
30923,2016-10-05 02:00:00,"('Clear',)",287.28,87,0
30924,2016-10-05 03:00:00,"('Clear',)",286.71,86,1
30925,2016-10-05 04:00:00,"('Clear',)",285.65,72,5
30926,2016-10-05 05:00:00,"('Clear',)",285.54,72,5
30927,2016-10-05 06:00:00,"('Clear',)",285.35,85,0
30928,2016-10-05 07:00:00,"('Clear',)",284.52,89,0
30929,2016-10-05 08:00:00,"('Clear',)",284.287,71,5
30930,2016-10-05 09:00:00,"('Clear',)",286.847,59,6
30931,2016-10-05 10:00:00,"('Clear',)",287.91,59,6
30932,2016-10-05 11:00:00,"('Clear',)",286.847,59,6
30933,2016-10-05 12:00:00,"('Clear',)",288.346,55,7
30934,2016-10-05 13:00:00,"('Clear',)",288.346,55,7
30935,2016-10-05 14:00:00,"('Clear',)",288.346,55,7
30936,2016-10-05 16:00:00,"('Clear',)",288.315,55,7
30937,2016-10-05 17:00:00,"('Clear',)",288.315,55,7
30938,2016-10-05 18:00:00,"('Clear',)",285.96,57,6
30939,2016-10-05 19:00:00,"('Clear',)",285.96,57,6
30940,2016-10-05 20:00:00,"('Clear',)",285.96,57,6
30941,2016-10-05 21:00:00,"('Clear',)",285.224,64,5
30942,2016-10-05 22:00:00,"('Clear',)",285.224,64,5
30943,2016-10-05 23:00:00,"('Clear',)",285.224,64,5
30944,2016-10-06 00:00:00,"('Clear',)",284.106,67,4
30945,2016-10-06 01:00:00,"('Clear',)",284.106,67,4
30946,2016-10-06 02:00:00,"('Clear',)",284.106,67,4
30947,2016-10-06 03:00:00,"('Clouds',)",283.398,73,3
30948,2016-10-06 04:00:00,"('Clouds',)",283.398,73,3
30949,2016-10-06 05:00:00,"('Clouds',)",283.398,73,3
30950,2016-10-06 06:00:00,"('Clouds',)",284.115,69,3
30951,2016-10-06 07:00:00,"('Clouds',)",284.115,69,3
30952,2016-10-06 08:00:00,"('Clouds',)",284.115,69,3
30953,2016-10-06 09:00:00,"('Rain',)",285.389,66,4
30954,2016-10-06 10:00:00,"('Rain',)",285.389,66,4
30955,2016-10-06 11:00:00,"('Rain',)",285.389,66,4
30956,2016-10-06 12:00:00,"('Rain',)",286.491,61,4
30957,2016-10-06 13:00:00,"('Rain',)",286.491,61,4
30958,2016-10-06 14:00:00,"('Rain',)",286.491,61,4
30959,2016-10-06 16:00:00,"('Clouds',)",286.629,57,5
30960,2016-10-06 17:00:00,"('Clouds',)",286.629,57,5
30961,2016-10-06 18:00:00,"('Clouds',)",285.071,60,4
30962,2016-10-06 19:00:00,"('Clouds',)",285.071,60,4
30963,2016-10-06 20:00:00,"('Clouds',)",285.071,60,4
30964,2016-10-06 21:00:00,"('Rain',)",284.244,79,3
30965,2016-10-06 22:00:00,"('Rain',)",284.244,79,3
30966,2016-10-06 23:00:00,"('Rain',)",284.244,79,3
30967,2016-10-07 00:00:00,"('Rain',)",285.019,88,2
30968,2016-10-07 01:00:00,"('Rain',)",285.019,88,2
30969,2016-10-07 02:00:00,"('Rain',)",285.019,88,2
30970,2016-10-07 03:00:00,"('Rain',)",285.496,84,2
30971,2016-10-07 04:00:00,"('Rain',)",285.496,84,2
30972,2016-10-07 05:00:00,"('Rain',)",285.496,84,2
30973,2016-10-07 06:00:00,"('Rain',)",285.427,90,2
30974,2016-10-07 07:00:00,"('Rain',)",285.427,90,2
30975,2016-10-07 08:00:00,"('Rain',)",285.427,90,2
30976,2016-10-07 09:00:00,"('Rain',)",286.517,84,2
30977,2016-10-07 10:00:00,"('Rain',)",286.517,84,2
30978,2016-10-07 11:00:00,"('Rain',)",286.517,84,2
30979,2016-10-07 12:00:00,"('Rain',)",288.41,71,3
30980,2016-10-07 13:00:00,"('Rain',)",288.41,71,3
30981,2016-10-07 14:00:00,"('Rain',)",288.41,71,3
30982,2016-10-07 16:00:00,"('Rain',)",287.968,71,3
30983,2016-10-07 17:00:00,"('Rain',)",287.968,71,3
30984,2016-10-07 18:00:00,"('Clouds',)",286.715,75,3
30985,2016-10-07 19:00:00,"('Clouds',)",286.715,75,3
30986,2016-10-07 20:00:00,"('Clouds',)",286.715,75,3
30987,2016-10-07 21:00:00,"('Clouds',)",285.009,82,2
30988,2016-10-07 22:00:00,"('Clouds',)",285.009,82,2
30989,2016-10-07 23:00:00,"('Clouds',)",285.009,82,2
30990,2016-10-08 00:00:00,"('Rain',)",283.862,92,2
30991,2016-10-08 01:00:00,"('Rain',)",283.862,92,2
30992,2016-10-08 02:00:00,"('Rain',)",283.862,92,2
30993,2016-10-08 03:00:00,"('Rain',)",283.122,96,2
30994,2016-10-08 04:00:00,"('Rain',)",283.122,96,2
30995,2016-10-08 05:00:00,"('Rain',)",283.122,96,2
30996,2016-10-08 06:00:00,"('Rain',)",281.488,100,2
30997,2016-10-08 07:00:00,"('Rain',)",281.488,100,2
30998,2016-10-08 08:00:00,"('Rain',)",281.488,100,2
30999,2016-10-08 09:00:00,"('Rain',)",285.91,87,2
31000,2016-10-08 10:00:00,"('Rain',)",285.91,87,2
31001,2016-10-08 11:00:00,"('Rain',)",285.91,87,2
31002,2016-10-08 12:00:00,"('Clouds',)",289.641,75,3
31003,2016-10-08 13:00:00,"('Clouds',)",289.641,75,3
31004,2016-10-08 14:00:00,"('Clouds',)",289.641,75,3
31005,2016-10-08 15:00:00,"('Clouds',)",289.185,67,3
31006,2016-10-08 16:00:00,"('Clouds',)",289.53,68,3
31007,2016-10-08 17:00:00,"('Clouds',)",289.53,68,3
31008,2016-10-08 18:00:00,"('Clear',)",286.614,68,3
31009,2016-10-08 19:00:00,"('Clear',)",286.614,68,3
31010,2016-10-08 20:00:00,"('Clear',)",286.614,68,3
31011,2016-10-08 21:00:00,"('Clouds',)",282.566,92,2
31012,2016-10-08 22:00:00,"('Clouds',)",282.566,92,2
31013,2016-10-08 23:00:00,"('Clouds',)",282.566,92,2
31014,2016-10-09 00:00:00,"('Clouds',)",282.319,99,1
31015,2016-10-09 01:00:00,"('Clouds',)",282.319,99,1
31016,2016-10-09 02:00:00,"('Clouds',)",282.319,99,1
31017,2016-10-09 03:00:00,"('Clouds',)",282.466,99,1
31018,2016-10-09 04:00:00,"('Clouds',)",282.466,99,1
31019,2016-10-09 05:00:00,"('Clouds',)",282.466,99,1
31020,2016-10-09 06:00:00,"('Rain',)",283.089,97,2
31021,2016-10-09 07:00:00,"('Rain',)",283.089,97,2
31022,2016-10-09 08:00:00,"('Rain',)",283.089,97,2
31023,2016-10-09 09:00:00,"('Rain',)",284.49,81,2
31024,2016-10-09 10:00:00,"('Rain',)",284.49,81,2
31025,2016-10-09 11:00:00,"('Rain',)",284.49,81,2
31026,2016-10-09 12:00:00,"('Clear',)",287.165,75,3
31027,2016-10-09 13:00:00,"('Clear',)",287.165,75,3
31028,2016-10-09 14:00:00,"('Clear',)",287.165,75,3
31029,2016-10-09 15:00:00,"('Clouds',)",286.336,69,4
31030,2016-10-09 16:00:00,"('Rain',)",286.167,77,2
31031,2016-10-09 17:00:00,"('Rain',)",286.167,77,2
31032,2016-10-09 18:00:00,"('Rain',)",284.426,86,2
31033,2016-10-09 19:00:00,"('Rain',)",284.426,86,2
31034,2016-10-09 20:00:00,"('Rain',)",284.426,86,2
31035,2016-10-09 21:00:00,"('Rain',)",281.864,98,2
31036,2016-10-09 22:00:00,"('Rain',)",281.864,98,2
31037,2016-10-09 23:00:00,"('Rain',)",281.864,98,2
31038,2016-10-10 00:00:00,"('Clear',)",278.803,99,2
31039,2016-10-10 01:00:00,"('Clear',)",278.803,99,2
31040,2016-10-10 02:00:00,"('Clear',)",278.803,99,2
31041,2016-10-10 03:00:00,"('Clear',)",278.189,100,3
31042,2016-10-10 04:00:00,"('Clear',)",278.189,100,3
31043,2016-10-10 05:00:00,"('Clear',)",278.189,100,3
31044,2016-10-10 06:00:00,"('Clear',)",277.891,98,3
31045,2016-10-10 07:00:00,"('Clear',)",277.891,98,3
31046,2016-10-10 08:00:00,"('Clear',)",277.891,98,3
31047,2016-10-10 09:00:00,"('Clear',)",281.732,91,3
31048,2016-10-10 10:00:00,"('Clear',)",281.732,91,3
31049,2016-10-10 11:00:00,"('Clear',)",281.732,91,3
31050,2016-10-10 12:00:00,"('Clear',)",285.415,82,3
31051,2016-10-10 13:00:00,"('Clear',)",285.415,82,3
31052,2016-10-10 14:00:00,"('Clear',)",285.415,82,3
31053,2016-10-10 15:00:00,"('Clouds',)",285.562,74,4
31054,2016-10-10 16:00:00,"('Clouds',)",285.2,70,3
31055,2016-10-10 17:00:00,"('Clouds',)",285.2,70,3
31056,2016-10-10 18:00:00,"('Clouds',)",283.045,73,3
31057,2016-10-10 19:00:00,"('Clouds',)",283.045,73,3
31058,2016-10-10 20:00:00,"('Clouds',)",283.045,73,3
31059,2016-10-10 21:00:00,"('Clouds',)",280.763,88,2
31060,2016-10-10 22:00:00,"('Clouds',)",280.763,88,2
31061,2016-10-10 23:00:00,"('Clouds',)",280.763,88,2
31062,2016-10-11 00:00:00,"('Clear',)",279.315,97,2
31063,2016-10-11 01:00:00,"('Clear',)",279.315,97,2
31064,2016-10-11 02:00:00,"('Clear',)",279.315,97,2
31065,2016-10-11 03:00:00,"('Clear',)",278.352,100,2
31066,2016-10-11 04:00:00,"('Clear',)",278.352,100,2
31067,2016-10-11 05:00:00,"('Clear',)",278.352,100,2
31068,2016-10-11 06:00:00,"('Clear',)",276.939,100,2
31069,2016-10-11 07:00:00,"('Clear',)",276.939,100,2
31070,2016-10-11 08:00:00,"('Clear',)",276.939,100,2
31071,2016-10-11 09:00:00,"('Clear',)",283.307,81,2
31072,2016-10-11 10:00:00,"('Clear',)",283.307,81,2
31073,2016-10-11 11:00:00,"('Clear',)",283.307,81,2
31074,2016-10-11 12:00:00,"('Clear',)",287.724,69,3
31075,2016-10-11 13:00:00,"('Clear',)",287.724,69,3
31076,2016-10-11 14:00:00,"('Clear',)",287.724,69,3
31077,2016-10-11 15:00:00,"('Clouds',)",287.877,63,4
31078,2016-10-11 16:00:00,"('Clouds',)",287.67,61,3
31079,2016-10-11 17:00:00,"('Clouds',)",287.67,61,3
31080,2016-10-11 18:00:00,"('Clouds',)",286.269,66,3
31081,2016-10-11 19:00:00,"('Clouds',)",286.269,66,3
31082,2016-10-11 20:00:00,"('Clouds',)",286.269,66,3
31083,2016-10-11 21:00:00,"('Clouds',)",282.458,91,3
31084,2016-10-11 22:00:00,"('Clouds',)",282.458,91,3
31085,2016-10-11 23:00:00,"('Clouds',)",282.458,91,3
31086,2016-10-12 00:00:00,"('Clouds',)",281.644,100,3
31087,2016-10-12 01:00:00,"('Clouds',)",281.644,100,3
31088,2016-10-12 02:00:00,"('Clouds',)",281.644,100,3
31089,2016-10-12 03:00:00,"('Rain',)",282.91,100,3
31090,2016-10-12 04:00:00,"('Rain',)",282.91,100,3
31091,2016-10-12 05:00:00,"('Rain',)",282.91,100,3
31092,2016-10-12 06:00:00,"('Rain',)",283.102,97,3
31093,2016-10-12 07:00:00,"('Rain',)",283.102,97,3
31094,2016-10-12 08:00:00,"('Rain',)",283.102,97,3
31095,2016-10-12 09:00:00,"('Rain',)",285.699,80,4
31096,2016-10-12 10:00:00,"('Rain',)",285.699,80,4
31097,2016-10-12 11:00:00,"('Rain',)",285.699,80,4
31098,2016-10-12 12:00:00,"('Clouds',)",287.032,66,6
31099,2016-10-12 13:00:00,"('Clouds',)",287.032,66,6
31100,2016-10-12 14:00:00,"('Clouds',)",287.032,66,6
31101,2016-10-12 15:00:00,"('Clouds',)",286.284,62,6
31102,2016-10-12 16:00:00,"('Clouds',)",286.688,64,5
31103,2016-10-12 17:00:00,"('Clouds',)",286.688,64,5
31104,2016-10-12 18:00:00,"('Clouds',)",284.98,65,5
31105,2016-10-12 19:00:00,"('Clouds',)",284.98,65,5
31106,2016-10-12 20:00:00,"('Clouds',)",284.98,65,5
31107,2016-10-12 21:00:00,"('Clouds',)",284.357,70,4
31108,2016-10-12 22:00:00,"('Clouds',)",284.357,70,4
31109,2016-10-12 23:00:00,"('Clouds',)",284.357,70,4
31110,2016-10-13 00:00:00,"('Rain',)",283.753,77,3
31111,2016-10-13 01:00:00,"('Rain',)",283.753,77,3
31112,2016-10-13 02:00:00,"('Rain',)",283.753,77,3
31113,2016-10-13 03:00:00,"('Rain',)",283.225,81,3
31114,2016-10-13 04:00:00,"('Rain',)",283.225,81,3
31115,2016-10-13 05:00:00,"('Rain',)",283.225,81,3
31116,2016-10-13 06:00:00,"('Rain',)",281.946,96,3
31117,2016-10-13 07:00:00,"('Rain',)",281.946,96,3
31118,2016-10-13 08:00:00,"('Rain',)",281.946,96,3
31119,2016-10-13 09:00:00,"('Rain',)",283.928,80,3
31120,2016-10-13 10:00:00,"('Rain',)",283.928,80,3
31121,2016-10-13 11:00:00,"('Rain',)",283.928,80,3
31122,2016-10-13 12:00:00,"('Clouds',)",284.519,77,5
31123,2016-10-13 13:00:00,"('Clouds',)",284.519,77,5
31124,2016-10-13 14:00:00,"('Clouds',)",284.519,77,5
31125,2016-10-13 15:00:00,"('Clouds',)",284.326,73,5
31126,2016-10-13 16:00:00,"('Clouds',)",285.318,69,5
31127,2016-10-13 17:00:00,"('Clouds',)",285.318,69,5
31128,2016-10-13 18:00:00,"('Clouds',)",284.66,68,4
31129,2016-10-13 19:00:00,"('Clouds',)",284.66,68,4
31130,2016-10-13 20:00:00,"('Clouds',)",284.66,68,4
31131,2016-10-13 21:00:00,"('Clouds',)",284.034,70,3
31132,2016-10-13 22:00:00,"('Clouds',)",284.034,70,3
31133,2016-10-13 23:00:00,"('Clouds',)",284.034,70,3
31134,2016-10-14 00:00:00,"('Clouds',)",282.995,79,2
31135,2016-10-14 01:00:00,"('Clouds',)",282.995,79,2
31136,2016-10-14 02:00:00,"('Clouds',)",282.995,79,2
31137,2016-10-14 03:00:00,"('Clouds',)",282.283,82,2
31138,2016-10-14 04:00:00,"('Clouds',)",282.283,82,2
31139,2016-10-14 05:00:00,"('Clouds',)",282.283,82,2
31140,2016-10-14 06:00:00,"('Clear',)",280.098,95,2
31141,2016-10-14 07:00:00,"('Clear',)",280.098,95,2
31142,2016-10-14 08:00:00,"('Clear',)",280.098,95,2
31143,2016-10-14 09:00:00,"('Clear',)",284.758,77,2
31144,2016-10-14 10:00:00,"('Clear',)",284.758,77,2
31145,2016-10-14 11:00:00,"('Clear',)",284.758,77,2
31146,2016-10-14 12:00:00,"('Clouds',)",287.329,67,4
31147,2016-10-14 13:00:00,"('Clouds',)",287.329,67,4
31148,2016-10-14 14:00:00,"('Clouds',)",287.329,67,4
31149,2016-10-14 15:00:00,"('Clouds',)",286.978,62,4
31150,2016-10-14 16:00:00,"('Clouds',)",287.339,63,4
31151,2016-10-14 17:00:00,"('Clouds',)",287.339,63,4
31152,2016-10-14 18:00:00,"('Clouds',)",285.314,79,3
31153,2016-10-14 19:00:00,"('Clouds',)",285.314,79,3
31154,2016-10-14 20:00:00,"('Clouds',)",285.314,79,3
31155,2016-10-14 21:00:00,"('Rain',)",284.849,90,2
31156,2016-10-14 22:00:00,"('Rain',)",284.849,90,2
31157,2016-10-14 23:00:00,"('Rain',)",284.849,90,2
31158,2016-10-15 00:00:00,"('Rain',)",284.414,97,1
31159,2016-10-15 01:00:00,"('Rain',)",284.414,97,1
31160,2016-10-15 02:00:00,"('Rain',)",284.414,97,1
31161,2016-10-15 03:00:00,"('Clouds',)",283.513,99,1
31162,2016-10-15 04:00:00,"('Clouds',)",283.513,99,1
31163,2016-10-15 05:00:00,"('Clouds',)",283.513,99,1
31164,2016-10-15 06:00:00,"('Rain',)",283.781,100,2
31165,2016-10-15 07:00:00,"('Rain',)",283.781,100,2
31166,2016-10-15 08:00:00,"('Rain',)",283.781,100,2
31167,2016-10-15 09:00:00,"('Clouds',)",286.353,75,2
31168,2016-10-15 10:00:00,"('Clouds',)",286.353,75,2
31169,2016-10-15 11:00:00,"('Clouds',)",286.353,75,2
31170,2016-10-15 12:00:00,"('Rain',)",288.473,76,3
31171,2016-10-15 13:00:00,"('Rain',)",288.473,76,3
31172,2016-10-15 14:00:00,"('Rain',)",288.473,76,3
31173,2016-10-15 15:00:00,"('Clear',)",289.019,69,3
31174,2016-10-15 17:00:00,"('Clouds',)",288.037,72,3
31175,2016-10-15 18:00:00,"('Clouds',)",285.526,73,3
31176,2016-10-15 19:00:00,"('Clouds',)",285.526,73,3
31177,2016-10-15 20:00:00,"('Clouds',)",285.526,73,3
31178,2016-10-15 21:00:00,"('Rain',)",285.506,99,4
31179,2016-10-15 22:00:00,"('Rain',)",285.506,99,4
31180,2016-10-15 23:00:00,"('Rain',)",285.506,99,4
31181,2016-10-16 00:00:00,"('Rain',)",285.285,100,3
31182,2016-10-16 01:00:00,"('Rain',)",285.285,100,3
31183,2016-10-16 02:00:00,"('Rain',)",285.285,100,3
31184,2016-10-16 03:00:00,"('Clouds',)",285.096,96,3
31185,2016-10-16 04:00:00,"('Clouds',)",285.096,96,3
31186,2016-10-16 05:00:00,"('Clouds',)",285.096,96,3
31187,2016-10-16 06:00:00,"('Rain',)",284.705,100,3
31188,2016-10-16 07:00:00,"('Rain',)",284.705,100,3
31189,2016-10-16 08:00:00,"('Rain',)",284.705,100,3
31190,2016-10-16 09:00:00,"('Rain',)",285.641,99,5
31191,2016-10-16 10:00:00,"('Rain',)",285.641,99,5
31192,2016-10-16 11:00:00,"('Rain',)",285.641,99,5
31193,2016-10-16 12:00:00,"('Rain',)",287.589,98,5
31194,2016-10-16 13:00:00,"('Rain',)",287.589,98,5
31195,2016-10-16 14:00:00,"('Rain',)",287.589,98,5
31196,2016-10-16 15:00:00,"('Rain',)",287.477,99,4
31197,2016-10-16 16:00:00,"('Rain',)",287.025,98,4
31198,2016-10-16 17:00:00,"('Rain',)",287.025,98,4
31199,2016-10-16 18:00:00,"('Clouds',)",286.372,98,3
31200,2016-10-16 19:00:00,"('Clouds',)",286.372,98,3
31201,2016-10-16 20:00:00,"('Clouds',)",286.372,98,3
31202,2016-10-16 21:00:00,"('Rain',)",285.922,98,3
31203,2016-10-16 22:00:00,"('Rain',)",285.922,98,3
31204,2016-10-16 23:00:00,"('Rain',)",285.922,98,3
31205,2016-10-17 00:00:00,"('Clouds',)",284.346,96,3
31206,2016-10-17 01:00:00,"('Clouds',)",284.346,96,3
31207,2016-10-17 02:00:00,"('Clouds',)",284.346,96,3
31208,2016-10-17 03:00:00,"('Clear',)",283.601,99,3
31209,2016-10-17 04:00:00,"('Clear',)",283.601,99,3
31210,2016-10-17 05:00:00,"('Clear',)",283.601,99,3
31211,2016-10-17 06:00:00,"('Clouds',)",283.493,100,3
31212,2016-10-17 07:00:00,"('Clouds',)",283.493,100,3
31213,2016-10-17 08:00:00,"('Clouds',)",283.493,100,3
31214,2016-10-17 09:00:00,"('Clouds',)",286.148,98,3
31215,2016-10-17 10:00:00,"('Clouds',)",286.148,98,3
31216,2016-10-17 11:00:00,"('Clouds',)",286.148,98,3
31217,2016-10-17 12:00:00,"('Rain',)",286.864,95,4
31218,2016-10-17 13:00:00,"('Rain',)",286.864,95,4
31219,2016-10-17 14:00:00,"('Rain',)",286.864,95,4
31220,2016-10-17 15:00:00,"('Clouds',)",287.865,83,4
31221,2016-10-17 16:00:00,"('Clouds',)",288.474,68,5
31222,2016-10-17 17:00:00,"('Clouds',)",288.474,68,5
31223,2016-10-17 18:00:00,"('Rain',)",286.094,78,3
31224,2016-10-17 19:00:00,"('Rain',)",286.094,78,3
31225,2016-10-17 20:00:00,"('Rain',)",286.094,78,3
31226,2016-10-17 21:00:00,"('Clear',)",283.623,90,3
31227,2016-10-17 22:00:00,"('Clear',)",283.623,90,3
31228,2016-10-17 23:00:00,"('Clear',)",283.623,90,3
31229,2016-10-18 00:00:00,"('Clear',)",282.29,93,3
31230,2016-10-18 01:00:00,"('Clear',)",282.29,93,3
31231,2016-10-18 02:00:00,"('Clear',)",282.29,93,3
31232,2016-10-18 03:00:00,"('Clouds',)",281.598,95,3
31233,2016-10-18 04:00:00,"('Clouds',)",281.598,95,3
31234,2016-10-18 05:00:00,"('Clouds',)",281.598,95,3
31235,2016-10-18 06:00:00,"('Clouds',)",282.709,93,4
31236,2016-10-18 07:00:00,"('Clouds',)",282.709,93,4
31237,2016-10-18 08:00:00,"('Clouds',)",282.709,93,4
31238,2016-10-18 09:00:00,"('Rain',)",284.273,92,4
31239,2016-10-18 10:00:00,"('Rain',)",284.273,92,4
31240,2016-10-18 11:00:00,"('Rain',)",284.273,92,4
31241,2016-10-18 12:00:00,"('Clear',)",285.615,81,5
31242,2016-10-18 13:00:00,"('Clear',)",285.615,81,5
31243,2016-10-18 14:00:00,"('Clear',)",285.615,81,5
31244,2016-10-18 15:00:00,"('Clouds',)",285.281,75,5
31245,2016-10-18 16:00:00,"('Clouds',)",285.281,75,5
31246,2016-10-18 17:00:00,"('Clouds',)",285.281,75,5
31247,2016-10-18 18:00:00,"('Clear',)",283.402,73,4
31248,2016-10-18 19:00:00,"('Clear',)",283.402,73,4
31249,2016-10-18 20:00:00,"('Clear',)",283.402,73,4
31250,2016-10-18 21:00:00,"('Clear',)",281.934,78,4
31251,2016-10-18 22:00:00,"('Clear',)",281.934,78,4
31252,2016-10-18 23:00:00,"('Clear',)",281.934,78,4
31253,2016-10-19 00:00:00,"('Clear',)",281.084,83,4
31254,2016-10-19 01:00:00,"('Clear',)",281.084,83,4
31255,2016-10-19 02:00:00,"('Clear',)",281.084,83,4
31256,2016-10-19 03:00:00,"('Clouds',)",280.653,88,4
31257,2016-10-19 04:00:00,"('Clouds',)",280.653,88,4
31258,2016-10-19 05:00:00,"('Clouds',)",280.653,88,4
31259,2016-10-19 06:00:00,"('Clear',)",280.512,88,4
31260,2016-10-19 07:00:00,"('Clear',)",280.512,88,4
31261,2016-10-19 08:00:00,"('Clear',)",280.512,88,4
31262,2016-10-19 09:00:00,"('Clouds',)",283.111,82,4
